id,comment 
10,"溶解性：溶解性很好 ，不结块 ，冲浓一点也没问题，浓一点味道更好。
正品验证：相信京东旗舰的品质 ，买了很多罐了 。
其他特色：味道宝宝比较喜欢喝 ；有小勺 量比较好控制，促销活动也不错。
消化吸收：没有不消化的问题出现"
1,"正品验证：正品保证，有专属防伪码，可查验。
营养配方：金领冠珍护系列奶粉是来源于新西兰原料全脂奶粉，富含核苷酸，棕榈酸甘油三酯，等宝宝需要的营养成分。
消化吸收：宝宝易吸收
溶解性：冲泡不起小疙瘩，溶解性非常好。
其他特色：味道挺好，宝宝喜欢喝，这次搞活动加上大罐小罐总共买了6盒。好评，大品牌，值得信赖！"
2,"正品验证：京东自营店的奶粉，必须放心，不敢在其他店买，这里就没换过
营养配方：配方全面，适合适龄孩子，配方奶粉都作用还是不可替代的
消化吸收：吸收很好呀，娃儿白白胖胖的，饭吃的好，奶也喝的好，消化也不错
清火功效：不上火，很清淡，没有便秘情况
溶解性：用筷子轻轻搅拌一下更好
其他特色：娃儿爱喝就是最大的特色"
3,"正品验证：能积分，正品无误
消化吸收：每天一次便便，很顺畅，肠道健康
清火功效：未有过上火情况
溶解性：水快速溶解，不曾结块
营养配方：营养全面。宝宝活泼可爱
其他特色：甜度适当，不会很腻，奶粉细腻，每次饿了，宝宝都会争着要吃奶粉，胃口也好很多，每天吃米饭喝粥都很有胃口，很不错的产品，已经吃了两年多了，希望断奶粉的时候能够不争不闹。"
4,"嗯，趁着六一搞活动，给儿子冲了两瓶，那个两罐这个金领冠，儿子一直喝的这个
价格还是蛮实惠的，就是搞活动，另外两瓶还送了一个小书包，还挺可爱的，儿子也很喜欢，嗯，儿子喝奶粉也很喜欢，可能是习惯了，这个味道，比其他的奶粉更爱喝一些"
5,宝贝二段换位珍护，打开后有股淡淡的奶香，看中这款是因为添加益生菌，对宝宝肠道好，而且添加很很多利于孩子成长发育的营养物质，最主要的中国制造适合中国宝宝，虽然有人觉得国外奶粉好，这就仁者见仁，智者见智了，总之孩子吃着不错
6,一直从一段吃到现在四段了，很好，现在三岁半了从来没有便秘，也没有上火，宝宝的最爱，打算给她一直吃直到她不想吃为止
7,包装完整，生产日期挺新的，开盖方便，搭配量勺，按说明书用量冲泡，容易冲，不粘块，奶香浓郁，小北鼻喜欢喝，大便正常草绿色，目前状态都很好。希望多做活动。
8,"正品验证：扫码验证是正品。
营养配方：营养丰富，配方合理。
消化吸收：消化吸收挺好的。
清火功效：奶粉多少会有一点上火，总体来说还可以。
溶解性：生产日期是最近的，奶粉比较干燥，溶解性也挺好的。
其他特色：分量很足，和实体店比起来性价比高多了。包装也比较好，吃着很放心！"
9,"正品验证：一直从京东买奶粉，正品保障，价格比实体店便宜不少，还经常有活动
消化吸收：很好消化，从出生就吃金领冠奶粉，消化吸收都挺好的，一直吃到现在两周岁，从未考虑换品牌，不上火，好消化，很适合中国宝宝的体质，我觉得奶粉，适合的就是最好的。"
10,"溶解性：较易溶解，只要有认真摇匀就不会有未溶解的
正品验证：罐子底部的积分均可正常兑换，是正品没错了
营养配方：营养全面，增强免疫力，体重正常，肤色很好
消化吸收：吸收较好，不会拉肚子，宝宝体验各方面都较好
清火功效：大宝喝金领冠珍护的奶粉三年了，无上火便秘的现象"
1,"营养配方：自从宝宝吃了金领冠珍护婴儿配方奶粉(0一6月龄，1段)宝宝喜欢吃，很适应又营养，一个月胖了3斤
消化吸收：宝宝吃了消化吸收好
溶解性：溶解性很好，见水就化"
2,"正品验证：官方正品，绝对保障，可扫码积分。
营养配方：配方齐全，包含了各种维生素和矿物质，满足孩子对各微量元素的需求。
消化吸收：宝宝易消化，易吸收。
清火功效：宝宝吃奶粉后，无上火现象。
溶解性：溶解性很好，易溶于水，仅有少量结块的现象。
其他特色：京东品质值得信赖，物流给力。"
3,从孩子出生就准备的伊利金领冠珍护，孩子喝着没有不良反应，从出生到现在已经喝完两罐了，又给备了两罐货，下单后很快就送到了，不用自己再出去买，特别方便快捷，奶粉的味道有淡淡的香味，粉质细腻，奶粉加入水中是浮在上面的，所以是正品，伊利是个多年的老品牌了，个人觉得值得信赖，所以一直在回购，喝着也的确不错，很满意！
4,之前买了2罐，乘着活动，果断下单。又来一罐。不敢去店里买，小孩吃的，一定质量要到位。所以只信任京东，质量可靠，奶粉也是很好，营养均衡，容易消化吸收，不容易上火。而且溶解性很好，很容易化了。感谢京东和商家
5,已经在官网上验证过了，可以积分上去。营养成分丰富，女儿9个多月，几乎很少有什么不舒服的，营养丰富又易消化吸收。不过好像会有点上火症状，会给她喝点小儿七星茶，溶解性也好，轻轻一摇，马上就分解开了，不挂壁。
6,"正品验证：一直信赖京东  相信正品
营养配方：伊利配方奶粉&alpha;＋&beta;智赋益百分  更适合中国宝宝体质
消化吸收：宝贝吃了吸收好  体格壮
清火功效：宝贝一直吃金领冠  爱吃不上火
溶解性：奶粉颗粒细腻  冲泡好溶解
其他特色：之前试过其它奶粉  总有很浓的香精味  金领冠奶粉是淡淡的奶香味儿  宝宝很喜欢  妈妈也放心"
7,"正品验证：这个验证了，是正品，京东买东西还是比较放心的！
营养配方：看了一下，非常丰富，希望小宝宝能够喜欢，对味道还是可以接受的，不过因为一直没吃奶粉，还不积极！
消化吸收：吃了这个，拉粑粑好多了，没有那么便秘了
清火功效：不上火
溶解性：容易溶解，入水摇一下就可以了
其他特色：活动便宜点"
8,伊利金领冠珍护大品牌，是官方正品，值得信赖，里边营养配方好，宝宝吃着吸收好，里边还含有益生菌，消化也好，味道还不太甜，溶解性也好，宝宝非常愿意吃，宝宝从出生到现在一直都吃伊利金领冠珍护，非常值得推荐。
9,"奶粉很好，粉质细腻，宝宝爱喝，
正品验证：是正品
消化吸收：消化好，好吸收
溶解性：遇水就融化了，没有结块"
10,哈哈，我们家宝宝的口粮，一直在喝，选来选去，还是决定买国产，看了很多资料，国产奶粉要求比国外的更严格，很好，母乳不够，奶粉来凑。珍护的价格能在优惠些么？
1,"正品验证：验证过是正品，且物流没得说
营养配方：营养很全面，宝宝很爱喝
消化吸收：不拉肚子不上火，吸收非常好
清火功效：不上火，不拉干便便，不热气"
2,确认是正品，一直在京东上买奶粉，比在实体店买的便宜不少，小孩很爱喝，没有什么不良反应。吸收很好，快递也非常给力，第二天几天KKK脱口图WWI欧诺X5预谋晕头哦座无虚席偷偷吖！，地址：__省__市__区__路__小区__号楼__单元__室
3,"正品验证：是正品
清火功效：宝吃后不上火不便秘，棒棒哒 
溶解性：很好溶解，遇水即溶，好评
营养配方：营养很全面，配方合理，该有的营养成分都有，价格还可以，当然要是便宜点就更好了，嘻嘻
其他特色：包装很好，口感不错，宝宝说她最爱喝了，就是不知道糖分会不会超标，但愿不会
消化吸收：易吸收"
4,"正品验证：绝对正品，宝宝喝完，我们会积分，而且积分还可以换很多东西。
消化吸收：吸收好，儿子比同龄的要大不少，像个大孩子似的，身体很好，基本上没得过病。很赞！
清火功效：清火功效：宝宝喝完不上火！
溶解性：能够很快溶解，奶瓶壁上不会凝固，比有些牌子要好点。"
5,伊利金领冠珍护系列的奶粉，奶源安心也非常的不错哦，然后就是口味适合，营养成分也非常的好，产地追溯很好，京东活动价格非常的实在，性价比非常高，小哥服务态度非常高，派送到货速度非常的快，所以我跟推荐哦！！不错哦
6,"正品验证：罐底有积分码
营养配方：臻护系列感觉就比普通装的要好些，含有益生菌，小家伙长期吃这个。
消化吸收：每天早晚都在喝感觉多好的，从来没有出现过不消化的情况
清火功效：还行吧，暂时没有发现上火
溶解性：很好。不要弄冷水冲调就没问题。
其他特色：伊利老品牌了，老大老二都喝这个牌子。"
7,"正品验证：大品牌，官方正品，孩子喝着放心，值得信赖。
其他特色：配方独特营养，还是专利产品，重要的是口味清淡，宝宝爱喝。
消化吸收：金领冠奶粉是新西兰奶源，放心，含有益生元，易消化，好吸收。
溶解性：冲调的时候没有结块儿，很容易化开，宝宝喜欢。总之非常满意，值得推荐！"
8,这款奶粉溶解性很好，蛋白质含量也比我以前买的同段别的牌子高，溶解性好，且吃了不上火。小孩子吃了生长情况良好，体质健壮，很满意，会继续支持伊利，支持这款奶粉，尤其现阶段，更是幸运自己是名中国公民，会尽全力支持国产。
9,"正品验证：罐低码可以正常扫码积分，正品无误。
营养配方：OPO配方，宝宝吃起来一直吸收很好，没有不良反应。
消化吸收：宝宝吃这款奶粉，一直吸收很好。身体也越来越好。
溶解性：水溶解性很好，没有打结挂壁的现象。
清火功效：没有上火的现象发生，很好的一款奶粉。"
10,两个女儿和儿子都在喝金领冠奶粉，挺好，觉得喝了之后，比以前长得快点，而且排便也很好，儿子一天喝3顿，2岁600毫升左右，女儿们就喝2顿，4岁了，喝了几个月，挺满意的，希望多搞活动，我3个孩子在喝，也介绍朋友买了2罐，她的孩子很喜欢喝，总的来说，比以前喝澳洲那边的奶粉好，都是本土的奶粉适合中国宝宝
